task,seed,model,scenario,mismatch_rate,feature_set,n,accuracy,balanced_accuracy,f1_macro,roc_auc
COADREAD_molecular_subtype,42,extra_trees,mrna_only,0.0,mrna,135.0,0.8740740740740741,0.672858617131063,0.7117386489479512,0.9578525076593284
COADREAD_molecular_subtype,42,extra_trees,train_misaligned,0.0,multiomics_core,135.0,0.9629629629629629,0.9040247678018575,0.9306268900647693,0.9731278480309166
COADREAD_molecular_subtype,42,extra_trees,test_misaligned,0.0,multiomics_core,135.0,0.9629629629629629,0.9040247678018575,0.9306268900647693,0.9731278480309166
COADREAD_molecular_subtype,42,extra_trees,train_misaligned,0.1,multiomics_core,135.0,0.9703703703703703,0.9215686274509803,0.9489548954895489,0.9745815863296755
COADREAD_molecular_subtype,42,extra_trees,test_misaligned,0.1,multiomics_core,135.0,0.9185185185185185,0.8250513389832275,0.8482705413398482,0.9304224316694971
COADREAD_molecular_subtype,42,extra_trees,train_misaligned,0.25,multiomics_core,135.0,0.9333333333333333,0.8255933952528379,0.8669348960611097,0.9824809231983455
COADREAD_molecular_subtype,42,extra_trees,test_misaligned,0.25,multiomics_core,135.0,0.8962962962962963,0.798709489111966,0.8327309418391012,0.8998690345457665
COADREAD_molecular_subtype,42,extra_trees,train_misaligned,0.5,multiomics_core,135.0,0.8888888888888888,0.7100103199174407,0.7516580967285194,0.9737189479074934
COADREAD_molecular_subtype,42,extra_trees,test_misaligned,0.5,multiomics_core,135.0,0.762962962962963,0.5860149482440504,0.6176470588235294,0.8099281538311595
COADREAD_molecular_subtype,42,extra_trees,train_misaligned,0.75,multiomics_core,135.0,0.8444444444444444,0.5985552115583075,0.6212351828790185,0.9427551779620398
COADREAD_molecular_subtype,42,extra_trees,test_misaligned,0.75,multiomics_core,135.0,0.7037037037037037,0.5003075126914136,0.5234308320094696,0.6754617264267985
COADREAD_molecular_subtype,42,extra_trees,train_misaligned,1.0,multiomics_core,135.0,0.8,0.49122807017543857,0.5076190476190476,0.9455692613987944
COADREAD_molecular_subtype,42,extra_trees,test_misaligned,1.0,multiomics_core,135.0,0.6296296296296297,0.3795123578405312,0.37801878281638396,0.6036452143830252
COADREAD_molecular_subtype,43,logistic_l2,mrna_only,0.0,mrna,135.0,0.8814814814814815,0.8649237472766885,0.8354700854700855,0.9415475048852694
COADREAD_molecular_subtype,43,logistic_l2,train_misaligned,0.0,multiomics_core,135.0,0.9333333333333333,0.9047336106159635,0.8990572878897751,0.9658654041616267
COADREAD_molecular_subtype,43,logistic_l2,test_misaligned,0.0,multiomics_core,135.0,0.9333333333333333,0.9047336106159635,0.8990572878897751,0.9658654041616267
COADREAD_molecular_subtype,43,logistic_l2,train_misaligned,0.1,multiomics_core,135.0,0.9185185185185185,0.8817587641117054,0.8766255740875031,0.9614814367223805
COADREAD_molecular_subtype,43,logistic_l2,test_misaligned,0.1,multiomics_core,135.0,0.9037037037037037,0.8446070613253275,0.851568387778852,0.9477951376817192
COADREAD_molecular_subtype,43,logistic_l2,train_misaligned,0.25,multiomics_core,135.0,0.9037037037037037,0.8750247573776986,0.8606606606606606,0.9505433381859659
COADREAD_molecular_subtype,43,logistic_l2,test_misaligned,0.25,multiomics_core,135.0,0.8518518518518519,0.7480897728575747,0.7586710239651416,0.903751409817754
COADREAD_molecular_subtype,43,logistic_l2,train_misaligned,0.5,multiomics_core,135.0,0.9111111111111111,0.8642149044625825,0.8632478632478633,0.9475394596101743
COADREAD_molecular_subtype,43,logistic_l2,test_misaligned,0.5,multiomics_core,135.0,0.8,0.6232187718255829,0.653290738143473,0.8337056595653963
COADREAD_molecular_subtype,43,logistic_l2,train_misaligned,0.75,multiomics_core,135.0,0.8740740740740741,0.7824165285465594,0.7844444444444445,0.9291737395709408
COADREAD_molecular_subtype,43,logistic_l2,test_misaligned,0.75,multiomics_core,135.0,0.8,0.5907370922850799,0.6325361805669045,0.8815413805581436
COADREAD_molecular_subtype,43,logistic_l2,train_misaligned,1.0,multiomics_core,135.0,0.8962962962962963,0.7925175386475695,0.8167231805002703,0.9141112929656052
COADREAD_molecular_subtype,43,logistic_l2,test_misaligned,1.0,multiomics_core,135.0,0.6888888888888889,0.43686608082892914,0.44243480858137246,0.773596087864766
COADREAD_molecular_subtype,43,extra_trees,mrna_only,0.0,mrna,135.0,0.8888888888888888,0.7100103199174407,0.7516580967285194,0.9503761608793558
COADREAD_molecular_subtype,43,extra_trees,train_misaligned,0.0,multiomics_core,135.0,0.9481481481481482,0.8972907610678508,0.9105955334987593,0.9603400610330416
COADREAD_molecular_subtype,43,extra_trees,test_misaligned,0.0,multiomics_core,135.0,0.9481481481481482,0.8972907610678508,0.9105955334987593,0.9603400610330416
COADREAD_molecular_subtype,43,extra_trees,train_misaligned,0.1,multiomics_core,135.0,0.9481481481481482,0.8972907610678508,0.91708407594174,0.954135212541884
COADREAD_molecular_subtype,43,extra_trees,test_misaligned,0.1,multiomics_core,135.0,0.8962962962962963,0.8108223619059532,0.8199122807017544,0.917591625976755
COADREAD_molecular_subtype,43,extra_trees,train_misaligned,0.25,multiomics_core,135.0,0.9259259259259259,0.838467231656086,0.8708781758317361,0.959116239445347
COADREAD_molecular_subtype,43,extra_trees,test_misaligned,0.25,multiomics_core,135.0,0.8148148148148148,0.6845962201999353,0.6911111111111111,0.8540978165906065
COADREAD_molecular_subtype,43,extra_trees,train_misaligned,0.5,multiomics_core,135.0,0.8888888888888888,0.7079463364293086,0.7341834792539018,0.9580336038142997
COADREAD_molecular_subtype,43,extra_trees,test_misaligned,0.5,multiomics_core,135.0,0.7703703703703704,0.6239276146396889,0.6298039215686274,0.7609735869796382
COADREAD_molecular_subtype,43,extra_trees,train_misaligned,0.75,multiomics_core,135.0,0.8518518518518519,0.6140350877192983,0.6075141983398864,0.9413274890606257
COADREAD_molecular_subtype,43,extra_trees,test_misaligned,0.75,multiomics_core,135.0,0.7407407407407407,0.596282744889556,0.6025558312655087,0.7826452530016269
COADREAD_molecular_subtype,43,extra_trees,train_misaligned,1.0,multiomics_core,135.0,0.8074074074074075,0.5087719298245613,0.5245279146141215,0.9191516857559865
COADREAD_molecular_subtype,43,extra_trees,test_misaligned,1.0,multiomics_core,135.0,0.6148148148148148,0.3707143676183924,0.3726955956275662,0.6136062849383765
COADREAD_molecular_subtype,44,logistic_l2,mrna_only,0.0,mrna,135.0,0.8666666666666667,0.7486318291271852,0.7637746337842154,0.9427036366252998
COADREAD_molecular_subtype,44,logistic_l2,train_misaligned,0.0,multiomics_core,135.0,0.8962962962962963,0.8087583784178212,0.8235987853525167,0.9544088460395096
COADREAD_molecular_subtype,44,logistic_l2,test_misaligned,0.0,multiomics_core,135.0,0.8962962962962963,0.8087583784178212,0.8235987853525167,0.9544088460395096
COADREAD_molecular_subtype,44,logistic_l2,train_misaligned,0.1,multiomics_core,135.0,0.8888888888888888,0.7891505352805662,0.8037982745642985,0.9511930061787345
COADREAD_molecular_subtype,44,logistic_l2,test_misaligned,0.1,multiomics_core,135.0,0.8518518518518519,0.7297849495991912,0.7385530985530986,0.9385773096991228
COADREAD_molecular_subtype,44,logistic_l2,train_misaligned,0.25,multiomics_core,135.0,0.9037037037037037,0.828366221555076,0.8374561403508771,0.9502925338944705
COADREAD_molecular_subtype,44,logistic_l2,test_misaligned,0.25,multiomics_core,135.0,0.8444444444444444,0.7101771064619363,0.727960472788059,0.9350731777690164
COADREAD_molecular_subtype,44,logistic_l2,train_misaligned,0.5,multiomics_core,135.0,0.8888888888888888,0.7587328392281952,0.7921610931319668,0.9634295848825781
COADREAD_molecular_subtype,44,logistic_l2,test_misaligned,0.5,multiomics_core,135.0,0.8074074074074075,0.6549394877568252,0.675328407224959,0.8694450969613282
COADREAD_molecular_subtype,44,logistic_l2,train_misaligned,0.75,multiomics_core,135.0,0.8814814814814815,0.7736706591195756,0.7969910797497004,0.9533014209608544
COADREAD_molecular_subtype,44,logistic_l2,test_misaligned,0.75,multiomics_core,135.0,0.7481481481481481,0.5651040852279242,0.5788587848932676,0.8118552610846047
COADREAD_molecular_subtype,44,logistic_l2,train_misaligned,1.0,multiomics_core,135.0,0.8962962962962963,0.7662278095714629,0.8080335046640016,0.9449733085579931
COADREAD_molecular_subtype,44,logistic_l2,test_misaligned,1.0,multiomics_core,135.0,0.6814814814814815,0.41725823769167425,0.4216014752480391,0.6752578218815221
COADREAD_molecular_subtype,44,extra_trees,mrna_only,0.0,mrna,135.0,0.8740740740740741,0.672858617131063,0.7117386489479512,0.9375662843986952
COADREAD_molecular_subtype,44,extra_trees,train_misaligned,0.0,multiomics_core,135.0,0.9037037037037037,0.8000125089908372,0.8266209956977476,0.9493024750376812
COADREAD_molecular_subtype,44,extra_trees,test_misaligned,0.0,multiomics_core,135.0,0.9037037037037037,0.8000125089908372,0.8266209956977476,0.9493024750376812
COADREAD_molecular_subtype,44,extra_trees,train_misaligned,0.1,multiomics_core,135.0,0.9111111111111111,0.819620352128092,0.8422946461312798,0.9479164265865867
COADREAD_molecular_subtype,44,extra_trees,test_misaligned,0.1,multiomics_core,135.0,0.8814814814814815,0.759493802837456,0.7833130285855536,0.9415096151758519
COADREAD_molecular_subtype,44,extra_trees,train_misaligned,0.25,multiomics_core,135.0,0.8962962962962963,0.7783406823654503,0.8089776187337163,0.9549242781919224
COADREAD_molecular_subtype,44,extra_trees,test_misaligned,0.25,multiomics_core,135.0,0.8592592592592593,0.7310879694780623,0.7557734204793028,0.892497649617498
COADREAD_molecular_subtype,44,extra_trees,train_misaligned,0.5,multiomics_core,135.0,0.9037037037037037,0.7492260061919506,0.8015240668238813,0.9627759569752506
COADREAD_molecular_subtype,44,extra_trees,test_misaligned,0.5,multiomics_core,135.0,0.8296296296296296,0.6975221773983384,0.721718088324259,0.8290452781927691
COADREAD_molecular_subtype,44,extra_trees,train_misaligned,0.75,multiomics_core,135.0,0.8666666666666667,0.6553147574819401,0.6996732026143789,0.930695754114387
COADREAD_molecular_subtype,44,extra_trees,test_misaligned,0.75,multiomics_core,135.0,0.6592592592592592,0.4375749236430351,0.44659069553939196,0.7051734307561602
COADREAD_molecular_subtype,44,extra_trees,train_misaligned,1.0,multiomics_core,135.0,0.7851851851851852,0.456140350877193,0.4702360781655936,0.9222770832261276
COADREAD_molecular_subtype,44,extra_trees,test_misaligned,1.0,multiomics_core,135.0,0.5703703703703704,0.3221586348521333,0.3147053835818365,0.5373549107630691
HNSC_HPV_status,42,logistic_l2,mrna_only,0.0,mrna,147.0,0.9727891156462585,0.9652727272727273,0.9484572230014026,0.9698181818181819
HNSC_HPV_status,42,logistic_l2,train_misaligned,0.0,multiomics_core,147.0,0.9931972789115646,0.9772727272727273,0.9863800611507458,0.9614545454545455
HNSC_HPV_status,42,logistic_l2,test_misaligned,0.0,multiomics_core,147.0,0.9931972789115646,0.9772727272727273,0.9863800611507458,0.9614545454545455
HNSC_HPV_status,42,logistic_l2,train_misaligned,0.1,multiomics_core,147.0,0.9931972789115646,0.9772727272727273,0.9863800611507458,0.9647272727272728
HNSC_HPV_status,42,logistic_l2,test_misaligned,0.1,multiomics_core,147.0,0.9931972789115646,0.9772727272727273,0.9863800611507458,0.9610909090909091
HNSC_HPV_status,42,logistic_l2,train_misaligned,0.25,multiomics_core,147.0,0.9863945578231292,0.9732727272727273,0.9732727272727273,0.9730909090909091
HNSC_HPV_status,42,logistic_l2,test_misaligned,0.25,multiomics_core,147.0,0.9727891156462585,0.9090909090909092,0.9421259842519685,0.9934545454545454
HNSC_HPV_status,42,logistic_l2,train_misaligned,0.5,multiomics_core,147.0,0.9659863945578231,0.9612727272727273,0.9366870531484193,0.9614545454545456
HNSC_HPV_status,42,logistic_l2,test_misaligned,0.5,multiomics_core,147.0,0.9795918367346939,0.9318181818181819,0.9574857803914008,0.9447272727272729
HNSC_HPV_status,42,logistic_l2,train_misaligned,0.75,multiomics_core,147.0,0.9659863945578231,0.9425454545454546,0.9344042838018741,0.948
HNSC_HPV_status,42,logistic_l2,test_misaligned,0.75,multiomics_core,147.0,0.9591836734693877,0.8636363636363636,0.9093338815789473,0.9367272727272729
HNSC_HPV_status,42,logistic_l2,train_misaligned,1.0,multiomics_core,147.0,0.9659863945578231,0.9238181818181819,0.9319003057537293,0.9712727272727273
HNSC_HPV_status,42,logistic_l2,test_misaligned,1.0,multiomics_core,147.0,0.9523809523809523,0.8783636363636363,0.9008001542466018,0.9672727272727273
HNSC_HPV_status,42,extra_trees,mrna_only,0.0,mrna,147.0,0.9727891156462585,0.9090909090909092,0.9421259842519685,0.9709090909090909
HNSC_HPV_status,42,extra_trees,train_misaligned,0.0,multiomics_core,147.0,0.9863945578231292,0.9545454545454546,0.9722222222222222,0.9650909090909091
